ID_compra,fecha,horario,categoria,precio_unitario,cantidad,envio,metodo_pago
2845,2023-08-19,21:21,Herramientas y construcción,149.9,1,11.99,Transferencia
2834,2023-08-19,23:57,Alimentos y bebidas,4.9,2,0.98,Paypal
2833,2023-08-19,22:36,Electrodomésticos,3455.9,1,0.0,Tarjeta de Débito
2838,2023-08-19,17:27,Alimentos y bebidas,15.9,4,3.18,Tarjeta de Débito
2836,2023-08-19,22:48,Casa y aseo,27.9,3,7.53,Transferencia
2830,2023-08-19,23:41,Papelería y oficina,29.9,2,4.19,Tarjeta de Crédito
2849,2023-08-19,22:28,Casa y aseo,20.9,5,9.4,Tarjeta de Débito
2841,2023-08-19,22:32,Casa y aseo,89.9,5,0.0,Transferencia
2843,2023-08-19,21:02,Alimentos y bebidas,64.9,1,1.95,Tarjeta de Crédito
2835,2023-08-19,18:34,Electrónicos,5529.9,4,1769.57,Tarjeta de Crédito
2840,2023-08-19,23:40,Belleza e higiene,36.0,2,5.76,Tarjeta de Crédito
2832,2023-08-19,16:42,Electrodomésticos,1816.0,5,817.2,Transferencia
2829,2023-08-19,23:29,Electrodomésticos,875.0,3,78.75,Tarjeta de Crédito
2837,2023-08-19,22:36,Alimentos y bebidas,11.9,4,3.33,Tarjeta de Crédito
2850,2023-08-19,23:52,Alimentos y bebidas,67.9,1,0.0,Tarjeta de Crédito
2868,2023-08-20,14:27,Herramientas y construcción,54.9,1,0.0,Tarjeta de Crédito
2867,2023-08-20,18:57,Papelería y oficina,8.9,2,0.71,Tarjeta de Crédito
2855,2023-08-20,18:53,Papelería y oficina,18.0,4,6.48,Tarjeta de Crédito
2860,2023-08-20,17:17,Electrodomésticos,354.9,5,195.2,Transferencia
2858,2023-08-20,18:09,Electrónicos,7119.0,3,0.0,Tarjeta de Crédito
2864,2023-08-20,22:25,Belleza e higiene,32.9,4,6.58,Tarjeta de Crédito
2863,2023-08-20,00:47,Electrodomésticos,1969.9,5,0.0,Tarjeta de Crédito
2853,2023-08-20,21:24,Casa y aseo,159.9,3,14.39,Transferencia
2852,2023-08-20,23:12,Electrónicos,5932.9,5,2966.45,Tarjeta de Crédito
2870,2023-08-20,23:36,Electrodomésticos,3124.9,4,624.98,Transferencia
2862,2023-08-20,18:38,Casa y aseo,70.9,1,2.13,Transferencia
2851,2023-08-20,18:52,Libros,70.9,1,0.71,Tarjeta de Crédito
2859,2023-08-20,17:34,Alimentos y bebidas,41.9,4,10.06,Tarjeta de Crédito
2865,2023-08-20,22:04,Libros,111.9,3,6.71,Paypal
2856,2023-08-20,00:53,Papelería y oficina,43.9,5,17.56,Tarjeta de Crédito
2861,2023-08-20,23:00,Casa y aseo,187.9,5,84.56,Tarjeta de Crédito
2866,2023-08-20,21:45,Casa y aseo,152.9,1,7.64,Tarjeta de Crédito
2854,2023-08-20,15:43,Libros,131.9,4,15.83,Tarjeta de Crédito
2857,2023-08-20,23:06,Herramientas y construcción,239.0,4,0.0,Paypal
2869,2023-08-20,23:08,Herramientas y construcción,179.9,5,9.0,Paypal
2887,2023-08-22,00:09,Herramientas y construcción,67.9,4,13.58,Tarjeta de Crédito
2882,2023-08-22,23:41,Electrodomésticos,1633.9,2,0.0,Tarjeta de Crédito
2891,2023-08-22,17:39,Alimentos y bebidas,35.9,1,2.87,Tarjeta de Crédito
2871,2023-08-22,18:33,Herramientas y construcción,350.0,4,84.0,Paypal
2883,2023-08-22,21:36,Casa y aseo,74.0,2,13.32,Tarjeta de Crédito
2884,2023-08-22,22:51,Casa y aseo,58.9,5,11.78,Transferencia
2875,2023-08-22,19:36,Casa y aseo,96.9,1,5.81,Tarjeta de Crédito
2872,2023-08-22,17:48,Electrodomésticos,2674.9,1,213.99,Tarjeta de Crédito
2873,2023-08-22,21:01,Casa y aseo,193.9,5,58.17,Tarjeta de Crédito
2896,2023-08-22,18:09,Electrónicos,6632.9,4,1857.21,Transferencia
2893,2023-08-22,16:56,Electrodomésticos,238.9,5,83.62,Tarjeta de Crédito
2892,2023-08-22,00:21,Belleza e higiene,68.9,2,6.89,Paypal
2894,2023-08-22,00:34,Alimentos y bebidas,23.9,4,0.0,Transferencia
2888,2023-08-22,00:57,Belleza e higiene,60.9,5,12.18,Transferencia
2877,2023-08-22,22:52,Electrodomésticos,3745.9,1,224.75,Tarjeta de Crédito
2880,2023-08-22,00:31,Alimentos y bebidas,14.9,3,0.0,Transferencia
2897,2023-08-22,15:40,Electrodomésticos,665.0,1,46.55,Transferencia
2878,2023-08-22,21:06,Electrónicos,7318.9,2,878.27,Transferencia
2881,2023-08-22,16:52,Electrónicos,4003.9,3,720.7,Paypal
2886,2023-08-22,22:52,Papelería y oficina,19.9,4,0.8,Tarjeta de Crédito
2890,2023-08-22,18:31,Herramientas y construcción,122.9,4,24.58,Tarjeta de Crédito
2898,2023-08-22,00:31,Alimentos y bebidas,63.9,5,0.0,Paypal
2885,2023-08-22,23:06,Alimentos y bebidas,87.0,1,8.7,Transferencia
2874,2023-08-22,21:35,Electrónicos,5165.9,3,1549.77,Transferencia
2876,2023-08-22,18:55,Belleza e higiene,28.9,1,1.16,Tarjeta de Crédito
2895,2023-08-22,23:21,Belleza e higiene,52.9,1,4.76,Tarjeta de Crédito
2889,2023-08-22,19:32,Casa y aseo,60.9,1,0.0,Paypal
2879,2023-08-22,00:05,Belleza e higiene,207.9,4,0.0,Paypal
2910,2023-08-23,18:10,Electrodomésticos,3788.9,2,378.89,Tarjeta de Crédito
2914,2023-08-23,18:51,Electrónicos,5960.9,5,2980.45,Tarjeta de Crédito
2901,2023-08-23,00:42,Belleza e higiene,143.9,5,57.56,Transferencia
2920,2023-08-23,18:20,Electrodomésticos,3850.9,5,1732.9,Tarjeta de Crédito
2905,2023-08-23,00:40,Herramientas y construcción,86.9,2,17.38,Transferencia
2926,2023-08-23,17:47,Belleza e higiene,131.9,3,0.0,Tarjeta de Crédito
2900,2023-08-23,18:03,Electrónicos,7512.9,3,1577.71,Tarjeta de Crédito
2928,2023-08-23,18:16,Casa y aseo,40.9,4,8.18,Transferencia
2909,2023-08-23,16:28,Electrónicos,5532.9,4,1991.84,Tarjeta de Crédito
2904,2023-08-23,18:36,Libros,33.9,4,12.2,Tarjeta de Crédito
2907,2023-08-23,16:13,Belleza e higiene,175.9,1,12.31,Transferencia
2925,2023-08-23,23:44,Electrónicos,7838.9,3,1411.0,Transferencia
2899,2023-08-23,14:20,Casa y aseo,189.9,4,0.0,Transferencia
2918,2023-08-23,22:21,Alimentos y bebidas,99.9,3,0.0,Transferencia
2903,2023-08-23,18:43,Casa y aseo,100.9,4,20.18,Tarjeta de Crédito
2923,2023-08-23,18:53,Belleza e higiene,144.9,2,14.49,Tarjeta de Crédito
2917,2023-08-23,18:42,Papelería y oficina,41.9,4,6.7,Tarjeta de Débito
2915,2023-08-23,23:39,Casa y aseo,43.9,4,8.78,Tarjeta de Crédito
2911,2023-08-23,22:30,Alimentos y bebidas,98.9,4,15.82,Transferencia
2902,2023-08-23,22:05,Belleza e higiene,225.9,5,22.59,Transferencia
2912,2023-08-23,17:24,Electrodomésticos,2503.9,1,225.35,Tarjeta de Crédito
2922,2023-08-23,18:07,Belleza e higiene,69.9,2,13.98,Transferencia
2924,2023-08-23,16:34,Casa y aseo,42.9,5,0.0,Transferencia
2921,2023-08-23,18:14,Electrodomésticos,3852.9,2,0.0,Tarjeta de Crédito
2908,2023-08-23,21:45,Electrodomésticos,3851.9,2,0.0,Tarjeta de Crédito
2913,2023-08-23,17:52,Papelería y oficina,48.9,1,2.45,Transferencia
2919,2023-08-23,18:15,Casa y aseo,11.9,4,2.38,Tarjeta de Crédito
2916,2023-08-23,00:48,Belleza e higiene,160.9,1,0.0,Tarjeta de Crédito
2906,2023-08-23,22:39,Belleza e higiene,78.9,5,0.0,Tarjeta de Débito
2927,2023-08-23,14:40,Casa y aseo,173.9,5,52.17,Transferencia
2943,2023-08-24,17:35,Casa y aseo,110.9,3,19.96,Transferencia
2935,2023-08-24,17:17,Electrodomésticos,2510.9,1,0.0,Tarjeta de Débito
2933,2023-08-24,18:23,Papelería y oficina,12.9,3,0.0,Tarjeta de Crédito
2940,2023-08-24,17:26,Casa y aseo,127.9,4,0.0,Paypal
2945,2023-08-24,18:36,Alimentos y bebidas,64.9,2,11.68,Tarjeta de Crédito
2936,2023-08-24,18:29,Alimentos y bebidas,45.9,3,0.0,Tarjeta de Crédito
2946,2023-08-24,20:32,Libros,61.9,4,12.38,Transferencia
2937,2023-08-24,23:48,Electrónicos,7781.9,2,0.0,Transferencia
2942,2023-08-24,19:51,Electrónicos,6814.9,4,2725.96,Transferencia
2929,2023-08-24,21:36,Alimentos y bebidas,29.9,5,8.97,Tarjeta de Crédito
2941,2023-08-24,15:51,Papelería y oficina,16.9,5,0.0,Tarjeta de Crédito
2932,2023-08-24,14:40,Alimentos y bebidas,6.9,2,0.55,Transferencia
2931,2023-08-24,19:31,Belleza e higiene,143.9,1,7.2,Tarjeta de Crédito
2938,2023-08-24,17:52,Belleza e higiene,215.9,1,0.0,Paypal
2944,2023-08-24,15:13,Alimentos y bebidas,69.9,1,1.4,Tarjeta de Crédito
2939,2023-08-24,23:20,Herramientas y construcción,160.9,4,57.92,Tarjeta de Débito
2947,2023-08-24,21:39,Casa y aseo,56.9,2,5.69,Transferencia
2930,2023-08-24,18:11,Electrónicos,4923.0,1,0.0,Transferencia
2934,2023-08-24,15:44,Herramientas y construcción,159.9,3,19.19,Transferencia
2948,2023-08-24,15:18,Libros,77.9,5,0.0,Transferencia
2951,2023-08-25,00:41,Belleza e higiene,137.9,2,8.27,Tarjeta de Crédito
2964,2023-08-25,23:18,Alimentos y bebidas,8.9,2,1.25,Tarjeta de Crédito
2974,2023-08-25,21:41,Casa y aseo,101.0,5,0.0,Tarjeta de Crédito
2952,2023-08-25,18:58,Alimentos y bebidas,56.9,5,17.07,Tarjeta de Débito
2975,2023-08-25,22:48,Casa y aseo,194.9,3,46.78,Paypal
2950,2023-08-25,18:53,Casa y aseo,60.9,5,0.0,Tarjeta de Crédito
2957,2023-08-25,15:25,Papelería y oficina,25.9,3,6.99,Transferencia
2970,2023-08-25,23:40,Libros,137.9,2,13.79,Transferencia
2968,2023-08-25,18:51,Electrodomésticos,2879.9,2,575.98,Transferencia
2971,2023-08-25,00:33,Electrónicos,4169.9,3,875.68,Tarjeta de Crédito
2955,2023-08-25,23:12,Electrodomésticos,3691.9,3,775.3,Transferencia
2959,2023-08-25,22:34,Casa y aseo,150.9,4,24.14,Paypal
2977,2023-08-25,22:46,Belleza e higiene,48.9,1,4.89,Paypal
2976,2023-08-25,22:37,Belleza e higiene,208.9,2,0.0,Transferencia
2961,2023-08-25,18:18,Alimentos y bebidas,88.9,4,7.11,Transferencia
2953,2023-08-25,20:20,Belleza e higiene,108.9,2,4.36,Paypal
2973,2023-08-25,15:39,Casa y aseo,170.0,5,42.5,Tarjeta de Crédito
2965,2023-08-25,22:16,Casa y aseo,75.9,3,15.94,Paypal
2967,2023-08-25,00:59,Electrónicos,6050.9,2,0.0,Tarjeta de Crédito
2966,2023-08-25,20:28,Alimentos y bebidas,46.9,4,18.76,Transferencia
2972,2023-08-25,21:12,Libros,17.9,3,4.3,Tarjeta de Crédito
2949,2023-08-25,18:55,Casa y aseo,86.9,2,0.0,Transferencia
2978,2023-08-25,18:30,Belleza e higiene,224.9,2,26.99,Transferencia
2954,2023-08-25,22:22,Casa y aseo,169.9,2,33.98,Transferencia
2963,2023-08-25,14:09,Belleza e higiene,213.9,1,17.11,Transferencia
2956,2023-08-25,21:11,Alimentos y bebidas,17.9,5,6.26,Tarjeta de Crédito
2969,2023-08-25,18:16,Electrónicos,5462.9,4,655.55,Tarjeta de Crédito
2958,2023-08-25,18:38,Alimentos y bebidas,82.9,2,0.0,Tarjeta de Crédito
2962,2023-08-25,18:41,Alimentos y bebidas,31.0,5,3.1,Tarjeta de Crédito
2960,2023-08-25,15:24,Electrónicos,6916.9,2,276.68,Tarjeta de Crédito
2991,2023-08-26,18:29,Alimentos y bebidas,6.9,1,0.0,Transferencia
2988,2023-08-26,17:44,Herramientas y construcción,303.0,4,133.32,Transferencia
2990,2023-08-26,21:14,Herramientas y construcción,348.9,4,0.0,Tarjeta de Crédito
2997,2023-08-26,21:10,Belleza e higiene,172.9,3,15.56,Tarjeta de Crédito
2995,2023-08-26,22:50,Belleza e higiene,144.9,5,43.47,Tarjeta de Crédito
2989,2023-08-26,23:34,Electrodomésticos,3419.9,4,0.0,Tarjeta de Crédito
2993,2023-08-26,17:29,Electrónicos,4814.9,5,1203.73,Tarjeta de Crédito
2982,2023-08-26,20:42,Herramientas y construcción,26.9,4,10.76,Tarjeta de Crédito
2992,2023-08-26,21:15,Belleza e higiene,170.9,2,0.0,Tarjeta de Crédito
2985,2023-08-26,00:52,Casa y aseo,47.9,4,15.33,Transferencia
2986,2023-08-26,23:00,Alimentos y bebidas,93.9,4,22.54,Tarjeta de Débito
2994,2023-08-26,17:10,Herramientas y construcción,210.9,1,21.09,Transferencia
2998,2023-08-26,23:28,Libros,15.9,1,0.64,Transferencia
2984,2023-08-26,21:21,Alimentos y bebidas,46.9,4,16.88,Transferencia
2980,2023-08-26,00:14,Electrónicos,4001.9,2,640.3,Transferencia
2983,2023-08-26,14:06,Belleza e higiene,173.9,4,83.47,Transferencia
2996,2023-08-26,18:00,Belleza e higiene,162.9,4,39.1,Tarjeta de Crédito
2987,2023-08-26,19:28,Papelería y oficina,12.9,5,3.22,Transferencia
2981,2023-08-26,20:14,Electrónicos,7912.9,5,0.0,Tarjeta de Crédito
2979,2023-08-26,16:50,Electrónicos,5794.9,2,695.39,Paypal
3011,2023-08-27,00:28,Casa y aseo,123.9,3,18.59,Transferencia
3015,2023-08-27,14:50,Libros,46.9,3,0.0,Tarjeta de Crédito
3001,2023-08-27,18:59,Electrodomésticos,1916.9,4,0.0,Tarjeta de Crédito
3006,2023-08-27,21:30,Belleza e higiene,50.9,2,8.14,Transferencia
3002,2023-08-27,22:32,Belleza e higiene,181.9,2,10.91,Transferencia
3010,2023-08-27,21:45,Alimentos y bebidas,92.9,2,0.0,Tarjeta de Crédito
3012,2023-08-27,17:40,Casa y aseo,30.9,2,0.0,Transferencia
3021,2023-08-27,22:12,Casa y aseo,173.9,3,20.87,Tarjeta de Crédito
3004,2023-08-27,23:46,Electrónicos,6291.9,4,1006.7,Transferencia
3007,2023-08-27,23:46,Libros,81.9,4,3.28,Transferencia
3017,2023-08-27,22:45,Electrónicos,4671.0,3,840.78,Paypal
3016,2023-08-27,00:45,Alimentos y bebidas,11.9,2,2.38,Tarjeta de Crédito
2999,2023-08-27,18:52,Belleza e higiene,243.9,3,65.85,Transferencia
3014,2023-08-27,23:37,Libros,72.0,2,8.64,Tarjeta de Débito
3013,2023-08-27,00:24,Alimentos y bebidas,12.9,4,0.0,Tarjeta de Crédito
3018,2023-08-27,00:49,Belleza e higiene,230.9,1,11.55,Tarjeta de Crédito
3008,2023-08-27,18:04,Alimentos y bebidas,62.0,1,2.48,Tarjeta de Crédito
3009,2023-08-27,18:18,Papelería y oficina,2.9,1,0.2,Tarjeta de Crédito
3022,2023-08-27,00:33,Electrónicos,5373.9,1,268.7,Tarjeta de Crédito
3003,2023-08-27,21:04,Alimentos y bebidas,55.9,4,20.12,Tarjeta de Crédito
3000,2023-08-27,18:24,Casa y aseo,198.9,2,0.0,Transferencia
3019,2023-08-27,21:57,Alimentos y bebidas,30.9,3,2.78,Tarjeta de Crédito
3005,2023-08-27,00:47,Libros,117.9,4,47.16,Tarjeta de Crédito
3020,2023-08-27,15:28,Electrónicos,5941.9,3,713.03,Tarjeta de Crédito
3027,2023-08-29,16:04,Casa y aseo,132.9,2,13.29,Tarjeta de Débito
3032,2023-08-29,00:36,Belleza e higiene,153.9,5,38.48,Tarjeta de Crédito
3034,2023-08-29,21:31,Casa y aseo,9.9,4,2.77,Tarjeta de Crédito
3023,2023-08-29,21:22,Libros,17.0,3,0.0,Tarjeta de Crédito
3046,2023-08-29,21:09,Alimentos y bebidas,32.9,3,0.0,Tarjeta de Crédito
3035,2023-08-29,23:40,Electrodomésticos,2178.9,1,217.89,Transferencia
3026,2023-08-29,16:19,Alimentos y bebidas,23.9,3,0.0,Transferencia
3036,2023-08-29,17:05,Casa y aseo,74.9,5,0.0,Transferencia
3049,2023-08-29,16:43,Alimentos y bebidas,89.9,2,10.79,Transferencia
3048,2023-08-29,16:09,Casa y aseo,156.9,1,12.55,Paypal
3037,2023-08-29,19:44,Papelería y oficina,4.9,5,2.94,Tarjeta de Crédito
3025,2023-08-29,22:55,Herramientas y construcción,36.9,4,10.33,Tarjeta de Crédito
3029,2023-08-29,00:19,Papelería y oficina,14.9,5,6.7,Tarjeta de Crédito
3050,2023-08-29,23:32,Belleza e higiene,114.9,5,22.98,Tarjeta de Crédito
3047,2023-08-29,22:35,Belleza e higiene,189.9,1,7.6,Tarjeta de Crédito
3033,2023-08-29,22:31,Alimentos y bebidas,85.0,2,17.0,Transferencia
3043,2023-08-29,15:06,Casa y aseo,56.9,2,6.83,Tarjeta de Débito
3045,2023-08-29,18:20,Belleza e higiene,228.0,1,0.0,Transferencia
3028,2023-08-29,21:23,Casa y aseo,25.9,2,4.14,Tarjeta de Crédito
3031,2023-08-29,22:54,Alimentos y bebidas,75.9,2,7.59,Transferencia
3030,2023-08-29,16:45,Belleza e higiene,238.9,1,11.94,Transferencia
3039,2023-08-29,18:15,Belleza e higiene,183.9,5,27.58,Tarjeta de Débito
3038,2023-08-29,21:32,Belleza e higiene,176.9,1,0.0,Tarjeta de Crédito
3041,2023-08-29,23:01,Electrónicos,6360.9,5,0.0,Tarjeta de Débito
3044,2023-08-29,23:15,Belleza e higiene,210.9,2,0.0,Tarjeta de Crédito
3024,2023-08-29,16:33,Alimentos y bebidas,69.9,1,3.5,Transferencia
3040,2023-08-29,00:09,Casa y aseo,18.0,2,1.8,Tarjeta de Débito
3042,2023-08-29,00:37,Libros,147.9,3,22.18,Tarjeta de Crédito
3065,2023-08-30,23:46,Belleza e higiene,246.9,4,0.0,Tarjeta de Crédito
3073,2023-08-30,18:34,Casa y aseo,18.9,3,1.7,Transferencia
3069,2023-08-30,16:52,Alimentos y bebidas,53.0,5,15.9,Tarjeta de Crédito
3064,2023-08-30,16:02,Alimentos y bebidas,41.9,2,3.35,Tarjeta de Débito
3055,2023-08-30,18:07,Libros,33.0,1,0.66,Transferencia
3056,2023-08-30,23:11,Belleza e higiene,70.9,4,14.18,Tarjeta de Crédito
3068,2023-08-30,00:44,Alimentos y bebidas,69.9,5,10.48,Tarjeta de Crédito
3052,2023-08-30,17:09,Electrónicos,6364.0,1,318.2,Tarjeta de Crédito
3061,2023-08-30,00:29,Electrónicos,6502.9,4,520.23,Transferencia
3071,2023-08-30,23:54,Herramientas y construcción,228.0,2,18.24,Tarjeta de Crédito
3066,2023-08-30,18:43,Casa y aseo,113.9,3,30.75,Transferencia
3053,2023-08-30,17:10,Papelería y oficina,40.0,4,6.4,Tarjeta de Crédito
3062,2023-08-30,22:45,Alimentos y bebidas,33.9,2,0.0,Tarjeta de Crédito
3075,2023-08-30,17:11,Papelería y oficina,22.9,3,0.0,Transferencia
3060,2023-08-30,23:44,Alimentos y bebidas,54.9,5,16.47,Transferencia
3057,2023-08-30,18:06,Papelería y oficina,24.9,2,0.0,Tarjeta de Débito
3054,2023-08-30,23:40,Belleza e higiene,121.9,5,0.0,Tarjeta de Débito
3051,2023-08-30,14:50,Papelería y oficina,31.9,2,7.66,Tarjeta de Débito
3059,2023-08-30,18:02,Papelería y oficina,31.9,5,4.78,Tarjeta de Crédito
3074,2023-08-30,21:53,Electrodomésticos,1285.9,3,154.31,Transferencia
3067,2023-08-30,20:09,Belleza e higiene,67.9,4,0.0,Transferencia
3058,2023-08-30,17:49,Casa y aseo,5.9,4,0.0,Tarjeta de Crédito
3063,2023-08-30,14:45,Alimentos y bebidas,54.9,1,4.39,Tarjeta de Débito
3076,2023-08-30,17:10,Alimentos y bebidas,50.9,2,6.11,Tarjeta de Crédito
3070,2023-08-30,15:53,Alimentos y bebidas,71.9,3,19.41,Tarjeta de Crédito
3072,2023-08-30,00:19,Alimentos y bebidas,58.9,5,0.0,Transferencia
3104,2023-08-31,17:56,Alimentos y bebidas,91.9,5,32.17,Transferencia
3098,2023-08-31,21:05,Alimentos y bebidas,12.9,2,0.0,Transferencia
3084,2023-08-31,00:52,Electrodomésticos,1126.9,1,78.88,Tarjeta de Crédito
3087,2023-08-31,18:46,Alimentos y bebidas,8.9,4,0.0,Tarjeta de Crédito
3077,2023-08-31,17:44,Alimentos y bebidas,21.9,2,1.75,Tarjeta de Crédito
3095,2023-08-31,17:29,Papelería y oficina,35.9,5,8.98,Tarjeta de Débito
3090,2023-08-31,15:54,Electrónicos,5491.9,5,0.0,Transferencia
3081,2023-08-31,00:11,Belleza e higiene,194.9,1,13.64,Transferencia
3088,2023-08-31,19:08,Casa y aseo,101.9,5,61.14,Transferencia
3106,2023-08-31,14:04,Belleza e higiene,46.9,1,0.47,Tarjeta de Crédito
3083,2023-08-31,00:51,Alimentos y bebidas,18.9,2,2.27,Tarjeta de Crédito
3080,2023-08-31,18:53,Papelería y oficina,16.9,2,0.0,Transferencia
3078,2023-08-31,22:20,Alimentos y bebidas,91.9,4,3.68,Tarjeta de Crédito
3103,2023-08-31,17:13,Electrónicos,6170.0,3,0.0,Tarjeta de Crédito
3085,2023-08-31,00:24,Casa y aseo,49.0,2,11.76,Transferencia
3091,2023-08-31,23:31,Alimentos y bebidas,94.9,2,15.18,Tarjeta de Crédito
3089,2023-08-31,21:22,Papelería y oficina,4.9,2,0.0,Tarjeta de Crédito
3086,2023-08-31,15:18,Papelería y oficina,39.9,4,7.98,Paypal
3100,2023-08-31,23:42,Electrodomésticos,3051.9,3,0.0,Transferencia
3096,2023-08-31,22:14,Papelería y oficina,36.9,5,0.0,Transferencia
3102,2023-08-31,00:49,Herramientas y construcción,122.9,5,30.72,Transferencia
3105,2023-08-31,15:45,Electrodomésticos,2434.9,1,121.74,Transferencia
3101,2023-08-31,14:08,Papelería y oficina,29.9,5,7.48,Tarjeta de Crédito
3092,2023-08-31,21:02,Papelería y oficina,2.9,3,0.44,Tarjeta de Crédito
3094,2023-08-31,23:33,Alimentos y bebidas,74.9,3,0.0,Tarjeta de Crédito
3093,2023-08-31,16:47,Libros,86.9,4,17.38,Tarjeta de Crédito
3097,2023-08-31,17:39,Alimentos y bebidas,97.9,2,1.96,Tarjeta de Débito
3099,2023-08-31,16:01,Electrónicos,4221.9,2,844.38,Transferencia
3082,2023-08-31,23:21,Casa y aseo,141.9,3,25.54,Tarjeta de Crédito
3079,2023-08-31,23:12,Electrodomésticos,841.9,3,0.0,Tarjeta de Crédito
3113,2023-09-01,18:18,Alimentos y bebidas,70.9,4,22.69,Tarjeta de Crédito
3108,2023-09-01,23:44,Electrodomésticos,785.9,5,0.0,Tarjeta de Crédito
3111,2023-09-01,16:25,Casa y aseo,151.9,4,0.0,Tarjeta de Débito
3110,2023-09-01,23:45,Casa y aseo,150.9,3,0.0,Transferencia
3107,2023-09-01,22:42,Casa y aseo,66.0,1,0.0,Tarjeta de Débito
3115,2023-09-01,14:06,Herramientas y construcción,109.9,3,9.89,Paypal
3114,2023-09-01,23:38,Alimentos y bebidas,55.9,1,0.0,Tarjeta de Crédito
3109,2023-09-01,15:26,Casa y aseo,189.9,5,94.95,Tarjeta de Crédito
3112,2023-09-01,20:11,Electrónicos,6526.9,2,652.69,Tarjeta de Crédito
3116,2023-09-01,19:24,Electrodomésticos,2083.9,1,0.0,Transferencia
3119,2023-09-02,22:08,Casa y aseo,194.9,2,0.0,Tarjeta de Crédito
3122,2023-09-02,17:05,Alimentos y bebidas,46.9,2,4.69,Tarjeta de Crédito
3125,2023-09-02,23:36,Herramientas y construcción,289.0,3,69.36,Tarjeta de Crédito
3126,2023-09-02,17:48,Casa y aseo,131.9,2,0.0,Tarjeta de Crédito
3128,2023-09-02,14:41,Electrónicos,6637.9,2,929.31,Tarjeta de Crédito
3124,2023-09-02,20:15,Papelería y oficina,32.0,3,7.68,Tarjeta de Crédito
3123,2023-09-02,21:51,Casa y aseo,31.9,2,3.83,Tarjeta de Crédito
3121,2023-09-02,21:46,Electrónicos,6597.9,5,1979.37,Tarjeta de Crédito
3118,2023-09-02,18:52,Papelería y oficina,20.0,3,3.0,Tarjeta de Crédito
3120,2023-09-02,21:12,Alimentos y bebidas,83.9,5,33.56,Tarjeta de Crédito
3127,2023-09-02,21:21,Alimentos y bebidas,70.9,4,19.85,Tarjeta de Crédito
3117,2023-09-02,16:26,Alimentos y bebidas,12.9,4,4.64,Transferencia
3129,2023-09-03,14:04,Alimentos y bebidas,4.0,3,0.6,Tarjeta de Crédito
3135,2023-09-03,21:19,Papelería y oficina,6.0,4,1.2,Transferencia
3133,2023-09-03,22:00,Herramientas y construcción,324.9,5,97.47,Tarjeta de Crédito
3134,2023-09-03,18:16,Belleza e higiene,58.9,4,16.49,Tarjeta de Crédito
3137,2023-09-03,22:49,Electrónicos,5714.9,2,1142.98,Transferencia
3130,2023-09-03,18:02,Belleza e higiene,249.9,5,49.98,Tarjeta de Crédito
3136,2023-09-03,23:29,Herramientas y construcción,344.9,4,82.78,Tarjeta de Crédito
3132,2023-09-03,19:03,Casa y aseo,130.9,4,0.0,Transferencia
3131,2023-09-03,23:54,Electrodomésticos,1646.0,3,197.52,Transferencia
3145,2023-09-05,23:29,Herramientas y construcción,303.9,5,91.17,Tarjeta de Crédito
3146,2023-09-05,23:38,Belleza e higiene,68.9,3,0.0,Transferencia
3147,2023-09-05,00:46,Electrodomésticos,2953.9,3,797.55,Tarjeta de Crédito
3138,2023-09-05,22:57,Herramientas y construcción,187.9,1,9.4,Transferencia
3142,2023-09-05,00:39,Electrónicos,5455.9,2,654.71,Transferencia
3143,2023-09-05,23:06,Alimentos y bebidas,22.9,2,0.0,Transferencia
3149,2023-09-05,21:44,Papelería y oficina,49.9,1,2.99,Transferencia
3144,2023-09-05,17:41,Electrodomésticos,3155.9,4,631.18,Tarjeta de Crédito
3141,2023-09-05,18:01,Belleza e higiene,85.9,1,6.87,Transferencia
3148,2023-09-05,17:56,Casa y aseo,180.9,1,16.28,Tarjeta de Crédito
3140,2023-09-05,20:27,Herramientas y construcción,246.9,2,44.44,Tarjeta de Crédito
3139,2023-09-05,15:50,Libros,116.9,5,35.07,Tarjeta de Crédito
3152,2023-09-06,17:32,Alimentos y bebidas,14.9,1,1.04,Tarjeta de Crédito
3150,2023-09-06,15:31,Alimentos y bebidas,11.9,2,1.67,Transferencia
3157,2023-09-06,22:40,Alimentos y bebidas,18.9,2,2.27,Tarjeta de Crédito
3151,2023-09-06,17:13,Alimentos y bebidas,43.9,5,13.17,Transferencia
3154,2023-09-06,15:56,Alimentos y bebidas,86.9,5,21.72,Tarjeta de Crédito
3153,2023-09-06,17:35,Alimentos y bebidas,61.9,4,17.33,Tarjeta de Débito
