ID_compra,ID_cliente,ciudad,estado,region,edad,sexo_biologico,cashback,nota
1534,6679,El Salto,Jalisco,Occidente,30,Femenino,Sí,9
123,4111,Guadalajara,Jalisco,Occidente,41,Femenino,No,9
4503,1688,El Salto,Jalisco,Occidente,46,Masculino,No,10
6019,1413,El Salto,Jalisco,Occidente,18,Femenino,Sí,10
3779,3282,Chihuahua,Chihuahua,Noroeste,62,Femenino,No,10
3492,1878,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,10
3199,8670,Oaxaca de Juárez,Oaxaca,Sur,40,Femenino,No,10
5148,2255,Ciudad de México,Ciudad de México,Centro,40,Femenino,Sí,7
3630,1540,El Salto,Jalisco,Occidente,41,Femenino,No,10
1695,3599,Durango,Durango,Noroeste,27,Femenino,No,10
4349,8789,El Salto,Jalisco,Occidente,36,Masculino,Sí,10
5710,9588,Veracruz,Veracruz,Golfo,40,Femenino,No,9
1263,1621,El Salto,Jalisco,Occidente,18,Masculino,No,9
2226,7899,Toluca,Estado de México,Centro,30,Femenino,Sí,7
3429,9242,Veracruz,Veracruz,Golfo,60,Masculino,No,9
187,9795,Veracruz,Veracruz,Golfo,45,Femenino,No,9
568,4628,Monterrey ,Nuevo León,Noreste,18,Femenino,Sí,9
669,2099,El Salto,Jalisco,Occidente,59,Femenino,No,8
2733,5104,Monterrey ,Nuevo León,Noreste,64,Femenino,No,9
2688,6462,El Salto,Jalisco,Occidente,22,Masculino,Sí,10
4054,7438,Toluca,Estado de México,Centro,62,Femenino,No,9
4149,5208,Monterrey ,Nuevo León,Noreste,52,Masculino,No,10
465,4788,El Salto,Jalisco,Occidente,35,Masculino,Sí,7
4363,9673,Saltillo,Coahuila,Noreste,37,Femenino,Sí,9
3863,1091,El Salto,Jalisco,Occidente,40,Masculino,No,9
2284,1466,Ciudad de México,Ciudad de México,Centro,44,Femenino,No,9
3568,5313,Monterrey ,Nuevo León,Noreste,37,Femenino,Sí,10
3631,7808,Toluca,Estado de México,Centro,53,Femenino,No,9
3622,5636,Hermosillo,Sonora,Noroeste,37,Femenino,Sí,10
5008,8061,Toluca,Estado de México,Centro,25,Masculino,Sí,10
4622,3080,Durango,Durango,Noroeste,39,Femenino,Sí,10
4581,1901,Tizimin,Yucatán,Sureste,21,Femenino,No,10
6169,5291,Tizimin,Yucatán,Sureste,38,Masculino,No,9
4780,9462,Tizimin,Yucatán,Sureste,31,Femenino,Sí,10
5268,6225,Hermosillo,Sonora,Noroeste,45,Femenino,No,10
1935,2783,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,10
2334,1074,Ciudad de México,Ciudad de México,Centro,51,Femenino,No,8
374,5136,Monterrey ,Nuevo León,Noreste,56,Masculino,No,9
5439,3591,Tizimin,Yucatán,Sureste,50,Masculino,No,9
5233,5641,Hermosillo,Sonora,Noroeste,55,Masculino,No,10
1164,7098,Cholula,Puebla,Centro-Sur,29,Femenino,Sí,10
3071,4043,Tizimin,Yucatán,Sureste,41,Masculino,No,10
4903,9066,Tizimin,Yucatán,Sureste,38,Masculino,Sí,10
5209,6822,Tizimin,Yucatán,Sureste,34,Masculino,No,9
2468,4731,Monterrey ,Nuevo León,Noreste,44,Femenino,No,9
4781,6416,Tizimin,Yucatán,Sureste,34,Masculino,Sí,8
4818,8626,Oaxaca de Juárez,Oaxaca,Sur,50,Femenino,No,9
4056,6415,Tizimin,Yucatán,Sureste,33,Femenino,Sí,10
6077,1995,Veracruz,Veracruz,Golfo,32,Femenino,Sí,7
4873,9230,Saltillo,Coahuila,Noreste,38,Femenino,No,7
4238,5965,Hermosillo,Sonora,Noroeste,26,Femenino,Sí,8
4115,5222,León,Guanajuato,Centro-Norte,56,Femenino,No,10
617,2489,Chihuahua,Chihuahua,Noroeste,51,Femenino,No,9
3447,1320,Ciudad de México,Ciudad de México,Centro,44,Femenino,No,9
1748,9023,Saltillo,Coahuila,Noreste,32,Masculino,No,9
4635,6808,Tizimin,Yucatán,Sureste,37,Femenino,Sí,7
3722,3905,Durango,Durango,Noroeste,44,Femenino,No,7
522,8075,Tizimin,Yucatán,Sureste,25,Masculino,Sí,9
4083,4897,Tizimin,Yucatán,Sureste,34,Femenino,Sí,10
372,1361,Tizimin,Yucatán,Sureste,46,Masculino,No,10
5433,3491,Tizimin,Yucatán,Sureste,31,Masculino,Sí,9
2116,8062,Tizimin,Yucatán,Sureste,21,Femenino,No,7
5810,8370,Tizimin,Yucatán,Sureste,32,Femenino,Sí,10
5092,4173,Tizimin,Yucatán,Sureste,39,Femenino,Sí,3
1550,3098,Durango,Durango,Noroeste,27,Femenino,Sí,8
3994,9105,Tizimin,Yucatán,Sureste,41,Femenino,No,9
3363,4356,Chihuahua,Chihuahua,Noroeste,38,Masculino,No,7
879,8487,Oaxaca de Juárez,Oaxaca,Sur,55,Femenino,No,9
3643,8914,Oaxaca de Juárez,Oaxaca,Sur,26,Femenino,Sí,7
48,7021,Tizimin,Yucatán,Sureste,32,Masculino,No,8
918,2412,Tizimin,Yucatán,Sureste,28,Masculino,Sí,10
2337,3531,Chihuahua,Chihuahua,Noroeste,46,Masculino,No,8
633,8293,Oaxaca de Juárez,Oaxaca,Sur,49,Femenino,No,9
2475,4020,Guadalajara,Jalisco,Occidente,32,Femenino,Sí,9
2107,5206,León,Guanajuato,Centro-Norte,18,Femenino,Sí,7
319,3254,Tizimin,Yucatán,Sureste,38,Masculino,Sí,9
637,2095,Tizimin,Yucatán,Sureste,40,Femenino,Sí,9
3708,8290,Tizimin,Yucatán,Sureste,58,Masculino,No,10
2863,1601,Ciudad de México,Ciudad de México,Centro,25,Masculino,No,10
5995,3458,Tizimin,Yucatán,Sureste,43,Femenino,No,9
125,3158,Chihuahua,Chihuahua,Noroeste,39,Femenino,Sí,9
5871,5552,Tizimin,Yucatán,Sureste,34,Femenino,Sí,9
3592,3970,Tizimin,Yucatán,Sureste,26,Femenino,No,9
2995,2391,Tizimin,Yucatán,Sureste,46,Femenino,No,9
2992,1656,Ciudad de México,Ciudad de México,Centro,31,Masculino,Sí,9
1225,2430,Chihuahua,Chihuahua,Noroeste,31,Femenino,Sí,2
3700,1395,Tizimin,Yucatán,Sureste,37,Femenino,Sí,9
1376,3984,Tizimin,Yucatán,Sureste,46,Femenino,No,7
2491,4656,Tizimin,Yucatán,Sureste,18,Masculino,Sí,10
5809,3507,Tizimin,Yucatán,Sureste,49,Femenino,No,9
2743,1517,Tizimin,Yucatán,Sureste,47,Masculino,No,10
4374,2361,Tizimin,Yucatán,Sureste,48,Masculino,No,7
167,5686,Tizimin,Yucatán,Sureste,60,Masculino,No,8
1202,3500,Tizimin,Yucatán,Sureste,41,Femenino,No,9
379,6683,Tizimin,Yucatán,Sureste,40,Femenino,Sí,10
5326,4321,Chihuahua,Chihuahua,Noroeste,43,Masculino,No,9
1759,8459,Tizimin,Yucatán,Sureste,45,Masculino,No,10
5239,1642,Tizimin,Yucatán,Sureste,31,Masculino,Sí,9
400,2337,Tizimin,Yucatán,Sureste,37,Femenino,Sí,6
99,5238,Monterrey ,Nuevo León,Noreste,45,Femenino,No,9
4695,8041,Cholula,Puebla,Centro-Sur,28,Masculino,Sí,7
2264,6039,León,Guanajuato,Centro-Norte,35,Femenino,Sí,10
4657,3283,Chihuahua,Chihuahua,Noroeste,20,Femenino,No,10
5082,1997,Ensenada,Baja California,Noroeste,44,Masculino,No,10
1667,4853,Ensenada,Baja California,Noroeste,45,Masculino,No,6
5000,1484,Ciudad de México,Ciudad de México,Centro,37,Femenino,Sí,9
4019,4837,Monterrey ,Nuevo León,Noreste,34,Masculino,No,7
2446,8040,Ensenada,Baja California,Noroeste,32,Masculino,Sí,9
1316,4615,Monterrey ,Nuevo León,Noreste,31,Femenino,Sí,6
1168,8974,Oaxaca de Juárez,Oaxaca,Sur,30,Femenino,No,9
4575,4436,Guadalajara,Jalisco,Occidente,45,Masculino,No,8
4102,5083,Monterrey ,Nuevo León,Noreste,45,Femenino,No,7
4498,9973,Saltillo,Coahuila,Noreste,33,Femenino,Sí,7
1987,9101,Ensenada,Baja California,Noroeste,51,Femenino,No,8
5471,2245,Veracruz,Veracruz,Golfo,26,Femenino,Sí,9
4426,1821,Ciudad de México,Ciudad de México,Centro,47,Femenino,No,10
2314,3448,Ensenada,Baja California,Noroeste,28,Femenino,Sí,9
3101,7247,Ensenada,Baja California,Noroeste,46,Masculino,No,4
5961,4369,Ensenada,Baja California,Noroeste,70,Femenino,No,9
6151,5520,Ensenada,Baja California,Noroeste,51,Femenino,No,10
2776,1570,Ensenada,Baja California,Noroeste,45,Masculino,No,9
1130,3940,Ensenada,Baja California,Noroeste,42,Femenino,No,10
829,1166,Ensenada,Baja California,Noroeste,55,Femenino,No,4
1047,9081,Ensenada,Baja California,Noroeste,26,Masculino,No,10
298,5298,Ensenada,Baja California,Noroeste,34,Masculino,Sí,8
3149,9551,Saltillo,Coahuila,Noreste,43,Masculino,No,10
712,2984,Ensenada,Baja California,Noroeste,41,Femenino,No,9
3146,1550,Ciudad de México,Ciudad de México,Centro,31,Masculino,Sí,8
394,9712,Ensenada,Baja California,Noroeste,31,Masculino,Sí,9
5040,3890,Guadalajara,Jalisco,Occidente,26,Femenino,Sí,9
4145,6354,Ensenada,Baja California,Noroeste,44,Femenino,No,8
248,7295,Cholula,Puebla,Centro-Sur,30,Femenino,Sí,8
2090,8917,Cholula,Puebla,Centro-Sur,29,Masculino,Sí,9
145,4230,Guadalajara,Jalisco,Occidente,33,Masculino,No,9
1478,4140,Ensenada,Baja California,Noroeste,61,Femenino,No,10
3590,1015,Ciudad de México,Ciudad de México,Centro,18,Masculino,Sí,9
1035,7831,Ensenada,Baja California,Noroeste,39,Femenino,Sí,5
2611,6950,Ensenada,Baja California,Noroeste,48,Masculino,No,9
5062,6849,Ensenada,Baja California,Noroeste,37,Femenino,No,0
3127,5157,Ensenada,Baja California,Noroeste,40,Masculino,Sí,7
3376,9695,Ensenada,Baja California,Noroeste,25,Femenino,Sí,9
1240,8769,Oaxaca de Juárez,Oaxaca,Sur,47,Femenino,No,9
594,4329,Ensenada,Baja California,Noroeste,38,Masculino,No,7
2591,4118,Ensenada,Baja California,Noroeste,47,Femenino,No,6
55,2648,Ensenada,Baja California,Noroeste,37,Masculino,Sí,9
2394,6316,Ensenada,Baja California,Noroeste,38,Masculino,No,7
5066,9005,Oaxaca de Juárez,Oaxaca,Sur,46,Femenino,No,9
5864,1326,Ciudad de México,Ciudad de México,Centro,21,Masculino,Sí,9
1916,7576,Cholula,Puebla,Centro-Sur,40,Femenino,Sí,8
4324,3703,Ensenada,Baja California,Noroeste,30,Femenino,Sí,9
2778,1057,Ciudad de México,Ciudad de México,Centro,23,Masculino,Sí,9
5192,1617,Ciudad de México,Ciudad de México,Centro,46,Femenino,No,10
1717,2467,Ciudad de México,Ciudad de México,Centro,38,Femenino,Sí,8
270,9127,Ensenada,Baja California,Noroeste,44,Femenino,No,7
5137,3857,Ensenada,Baja California,Noroeste,45,Masculino,No,7
3533,3966,Durango,Durango,Noroeste,34,Femenino,Sí,10
1889,7234,Ensenada,Baja California,Noroeste,18,Femenino,No,4
4425,4365,Durango,Durango,Noroeste,37,Masculino,No,7
781,1573,Ensenada,Baja California,Noroeste,55,Femenino,No,10
1969,3838,Ensenada,Baja California,Noroeste,29,Masculino,Sí,8
2510,6921,Ensenada,Baja California,Noroeste,33,Masculino,Sí,8
2112,6446,Ensenada,Baja California,Noroeste,58,Masculino,No,8
2622,2381,Ensenada,Baja California,Noroeste,54,Femenino,No,10
635,4757,Ensenada,Baja California,Noroeste,58,Masculino,No,10
2709,2284,Veracruz,Veracruz,Golfo,40,Femenino,No,8
2578,1960,Ciudad de México,Ciudad de México,Centro,35,Femenino,No,6
981,5309,Ensenada,Baja California,Noroeste,30,Femenino,No,9
1166,3595,Guadalajara,Jalisco,Occidente,43,Masculino,No,4
5298,2940,Ciudad de México,Ciudad de México,Centro,18,Masculino,Sí,9
5937,8438,Oaxaca de Juárez,Oaxaca,Sur,29,Masculino,No,9
3639,9347,Veracruz,Veracruz,Golfo,46,Masculino,No,9
4158,4013,Guadalajara,Jalisco,Occidente,38,Masculino,Sí,6
5080,6164,Ensenada,Baja California,Noroeste,37,Femenino,No,7
4547,7589,Ensenada,Baja California,Noroeste,43,Masculino,No,3
2167,2124,Veracruz,Veracruz,Golfo,34,Femenino,Sí,9
4393,1053,El Marqués,Querétaro,Centro-Norte,43,Femenino,No,10
335,5462,Hermosillo,Sonora,Noroeste,32,Masculino,Sí,8
5638,1401,Ciudad de México,Ciudad de México,Centro,32,Masculino,Sí,9
3660,1138,El Marqués,Querétaro,Centro-Norte,38,Masculino,No,9
2962,2685,El Marqués,Querétaro,Centro-Norte,34,Masculino,No,7
2555,1895,El Marqués,Querétaro,Centro-Norte,32,Femenino,Sí,9
1455,7531,Toluca,Estado de México,Centro,45,Masculino,No,7
1771,5625,El Marqués,Querétaro,Centro-Norte,56,Femenino,No,4
353,7724,Toluca,Estado de México,Centro,35,Femenino,Sí,8
1767,5235,El Marqués,Querétaro,Centro-Norte,43,Masculino,No,8
2391,7734,Toluca,Estado de México,Centro,23,Femenino,Sí,9
3347,4984,El Marqués,Querétaro,Centro-Norte,37,Femenino,Sí,10
3359,1450,Ciudad de México,Ciudad de México,Centro,19,Femenino,No,9
2741,1292,El Marqués,Querétaro,Centro-Norte,18,Masculino,No,10
3704,8156,Cholula,Puebla,Centro-Sur,34,Masculino,No,9
2300,1789,El Marqués,Querétaro,Centro-Norte,20,Femenino,Sí,10
3508,1647,El Marqués,Querétaro,Centro-Norte,39,Masculino,Sí,10
2570,7836,Toluca,Estado de México,Centro,38,Masculino,Sí,9
5502,5731,Monterrey ,Nuevo León,Noreste,35,Masculino,Sí,9
6062,7098,Cholula,Puebla,Centro-Sur,29,Femenino,Sí,9
45,9202,Saltillo,Coahuila,Noreste,47,Femenino,No,9
4257,1010,El Marqués,Querétaro,Centro-Norte,41,Femenino,No,10
3364,6192,León,Guanajuato,Centro-Norte,36,Masculino,No,10
5169,2640,El Marqués,Querétaro,Centro-Norte,45,Masculino,No,10
3403,3722,Guadalajara,Jalisco,Occidente,51,Femenino,No,9
2026,4436,Guadalajara,Jalisco,Occidente,45,Masculino,No,2
3551,4079,Durango,Durango,Noroeste,34,Masculino,Sí,10
3293,6456,El Marqués,Querétaro,Centro-Norte,47,Masculino,No,9
1435,8880,Oaxaca de Juárez,Oaxaca,Sur,18,Femenino,Sí,7
4979,2943,Chihuahua,Chihuahua,Noroeste,21,Femenino,Sí,9
646,2533,El Marqués,Querétaro,Centro-Norte,36,Masculino,No,9
2626,3370,Durango,Durango,Noroeste,37,Femenino,Sí,9
1189,1156,El Marqués,Querétaro,Centro-Norte,38,Masculino,Sí,10
2271,4067,Guadalajara,Jalisco,Occidente,30,Masculino,No,8
1855,9432,El Marqués,Querétaro,Centro-Norte,66,Masculino,No,10
5479,7438,Toluca,Estado de México,Centro,62,Femenino,No,10
3165,7386,Cholula,Puebla,Centro-Sur,33,Masculino,No,8
165,4093,El Marqués,Querétaro,Centro-Norte,53,Masculino,No,3
2803,5536,León,Guanajuato,Centro-Norte,38,Femenino,Sí,9
3515,8591,Oaxaca de Juárez,Oaxaca,Sur,27,Femenino,Sí,7
2761,6918,León,Guanajuato,Centro-Norte,40,Femenino,Sí,8
6027,4553,El Marqués,Querétaro,Centro-Norte,29,Femenino,Sí,10
6015,6131,Hermosillo,Sonora,Noroeste,54,Femenino,No,10
825,1671,Ciudad de México,Ciudad de México,Centro,37,Femenino,Sí,9
1645,2520,Chihuahua,Chihuahua,Noroeste,47,Femenino,No,10
2730,3167,Durango,Durango,Noroeste,51,Femenino,No,9
989,3779,Guadalajara,Jalisco,Occidente,63,Femenino,No,10
324,5506,Monterrey ,Nuevo León,Noreste,31,Femenino,Sí,9
3213,7487,Toluca,Estado de México,Centro,60,Femenino,No,8
1078,2787,Cancún,Quintana Roo,Sureste,27,Masculino,Sí,10
3707,8070,Toluca,Estado de México,Centro,33,Masculino,Sí,7
1176,6145,El Marqués,Querétaro,Centro-Norte,27,Femenino,Sí,10
3152,2417,Chihuahua,Chihuahua,Noroeste,47,Femenino,No,8
1920,9894,Veracruz,Veracruz,Golfo,36,Femenino,Sí,9
2610,5163,El Marqués,Querétaro,Centro-Norte,37,Femenino,Sí,10
2294,8895,Oaxaca de Juárez,Oaxaca,Sur,31,Femenino,No,10
5073,2565,El Marqués,Querétaro,Centro-Norte,34,Femenino,Sí,8
3389,6263,Hermosillo,Sonora,Noroeste,44,Masculino,No,8
2043,3768,El Marqués,Querétaro,Centro-Norte,54,Masculino,No,8
67,6754,El Marqués,Querétaro,Centro-Norte,40,Masculino,Sí,8
2926,2921,Ciudad de México,Ciudad de México,Centro,36,Femenino,Sí,10
5430,5359,Monterrey ,Nuevo León,Noreste,38,Masculino,Sí,9
294,4101,Guadalajara,Jalisco,Occidente,46,Femenino,No,8
1971,1707,El Marqués,Querétaro,Centro-Norte,28,Femenino,Sí,5
1417,5213,El Marqués,Querétaro,Centro-Norte,62,Femenino,No,10
5492,5676,El Marqués,Querétaro,Centro-Norte,22,Femenino,Sí,8
4096,6017,El Marqués,Querétaro,Centro-Norte,39,Masculino,Sí,9
2276,2973,El Marqués,Querétaro,Centro-Norte,34,Masculino,No,9
513,1861,El Marqués,Querétaro,Centro-Norte,57,Masculino,No,10
1878,1782,El Marqués,Querétaro,Centro-Norte,47,Masculino,No,9
3623,5578,El Marqués,Querétaro,Centro-Norte,34,Femenino,Sí,9
1337,2828,El Marqués,Querétaro,Centro-Norte,38,Femenino,Sí,10
5690,9733,Saltillo,Coahuila,Noreste,38,Masculino,Sí,10
3133,9234,Saltillo,Coahuila,Noreste,29,Masculino,No,9
775,2003,Juárez,Nuevo León,Noreste,47,Masculino,No,9
2000,1559,Ciudad de México,Ciudad de México,Centro,43,Masculino,No,10
1307,7777,Juárez,Nuevo León,Noreste,50,Femenino,No,10
4525,6202,Hermosillo,Sonora,Noroeste,51,Femenino,No,10
3257,7912,Toluca,Estado de México,Centro,42,Femenino,No,8
1374,3677,Juárez,Nuevo León,Noreste,46,Femenino,No,10
2414,2568,Juárez,Nuevo León,Noreste,32,Femenino,Sí,9
3032,1353,Juárez,Nuevo León,Noreste,47,Femenino,No,9
4598,2029,Juárez,Nuevo León,Noreste,60,Masculino,No,7
2053,3709,Juárez,Nuevo León,Noreste,37,Femenino,Sí,10
3736,7915,Toluca,Estado de México,Centro,25,Masculino,No,9
6087,2135,Juárez,Nuevo León,Noreste,30,Masculino,Sí,9
2629,3675,Durango,Durango,Noroeste,33,Femenino,Sí,9
3059,6487,Juárez,Nuevo León,Noreste,50,Masculino,No,9
6162,5601,Juárez,Nuevo León,Noreste,28,Masculino,Sí,8
114,3823,Guadalajara,Jalisco,Occidente,45,Masculino,No,10
1826,8845,Juárez,Nuevo León,Noreste,48,Masculino,No,7
1608,5523,León,Guanajuato,Centro-Norte,37,Femenino,Sí,9
5061,1032,Ciudad de México,Ciudad de México,Centro,39,Femenino,Sí,10
402,4267,Juárez,Nuevo León,Noreste,32,Femenino,Sí,9
1863,2323,Veracruz,Veracruz,Golfo,33,Femenino,Sí,2
2037,9104,Saltillo,Coahuila,Noreste,55,Masculino,No,9
4402,3202,Chihuahua,Chihuahua,Noroeste,27,Masculino,Sí,5
2137,6339,Hermosillo,Sonora,Noroeste,39,Masculino,Sí,10
268,9423,Juárez,Nuevo León,Noreste,37,Masculino,Sí,9
3115,5286,Monterrey ,Nuevo León,Noreste,45,Masculino,No,5
3188,5795,Juárez,Nuevo León,Noreste,42,Masculino,No,9
3451,8538,Juárez,Nuevo León,Noreste,34,Femenino,No,4
4259,2389,Ciudad de México,Ciudad de México,Centro,49,Femenino,No,9
2783,1081,Juárez,Nuevo León,Noreste,37,Masculino,Sí,10
1290,3076,Juárez,Nuevo León,Noreste,40,Masculino,Sí,7
3178,2094,Juárez,Nuevo León,Noreste,39,Femenino,Sí,9
1366,7748,Huixquilucan,Estado de México,Centro,46,Femenino,No,10
321,5906,León,Guanajuato,Centro-Norte,34,Femenino,Sí,9
5012,1430,Juárez,Nuevo León,Noreste,39,Femenino,Sí,10
5528,4415,Juárez,Nuevo León,Noreste,54,Femenino,No,9
3258,6192,León,Guanajuato,Centro-Norte,36,Masculino,No,10
6067,6805,Juárez,Nuevo León,Noreste,44,Masculino,No,9
1348,8456,Cholula,Puebla,Centro-Sur,32,Femenino,No,9
2574,1818,Juárez,Nuevo León,Noreste,62,Masculino,No,10
1561,3982,Guadalajara,Jalisco,Occidente,42,Femenino,No,10
4986,4711,Juárez,Nuevo León,Noreste,39,Femenino,Sí,10
1405,7308,Juárez,Nuevo León,Noreste,33,Femenino,Sí,10
5529,2196,Veracruz,Veracruz,Golfo,45,Masculino,No,5
59,6202,Hermosillo,Sonora,Noroeste,51,Femenino,No,10
292,9412,Saltillo,Coahuila,Noreste,41,Masculino,No,9
733,2965,Juárez,Nuevo León,Noreste,49,Masculino,No,9
2526,4823,Juárez,Nuevo León,Noreste,38,Masculino,Sí,9
1737,4807,Juárez,Nuevo León,Noreste,37,Femenino,Sí,10
2170,5919,Juárez,Nuevo León,Noreste,65,Masculino,No,9
689,9737,Juárez,Nuevo León,Noreste,35,Femenino,Sí,10
2427,6816,Juárez,Nuevo León,Noreste,48,Masculino,No,8
4950,6461,Juárez,Nuevo León,Noreste,45,Femenino,No,10
3921,6668,Juárez,Nuevo León,Noreste,43,Masculino,No,9
586,7736,Toluca,Estado de México,Centro,31,Femenino,Sí,9
6028,7794,Toluca,Estado de México,Centro,25,Masculino,Sí,8
3636,1593,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,10
4347,5249,Juárez,Nuevo León,Noreste,47,Femenino,No,9
40,2407,Juárez,Nuevo León,Noreste,46,Femenino,No,7
5216,8815,Oaxaca de Juárez,Oaxaca,Sur,29,Femenino,No,9
759,7050,Juárez,Nuevo León,Noreste,29,Masculino,Sí,9
3710,4939,Juárez,Nuevo León,Noreste,45,Femenino,No,9
873,4352,Durango,Durango,Noroeste,38,Femenino,Sí,7
4840,3165,Juárez,Nuevo León,Noreste,56,Masculino,No,5
5219,2184,Juárez,Nuevo León,Noreste,25,Femenino,Sí,9
5695,4539,Monterrey ,Nuevo León,Noreste,25,Femenino,Sí,9
2502,6587,Juárez,Nuevo León,Noreste,35,Femenino,No,9
2824,3219,Chihuahua,Chihuahua,Noroeste,26,Masculino,Sí,10
3607,5580,Hermosillo,Sonora,Noroeste,52,Femenino,No,9
5075,7009,Santa Catarina,Nuevo León,Noreste,18,Femenino,Sí,8
2587,8034,Toluca,Estado de México,Centro,35,Femenino,No,9
5409,8623,Huixquilucan,Estado de México,Centro,40,Masculino,Sí,10
4417,8917,Cholula,Puebla,Centro-Sur,29,Masculino,Sí,10
4405,1974,Santa Catarina,Nuevo León,Noreste,34,Femenino,No,8
2767,3566,Santa Catarina,Nuevo León,Noreste,28,Masculino,Sí,9
4522,9338,Veracruz,Veracruz,Golfo,32,Masculino,No,9
4743,3597,Guadalajara,Jalisco,Occidente,52,Masculino,No,9
3720,3686,Santa Catarina,Nuevo León,Noreste,39,Masculino,No,9
419,5982,Santa Catarina,Nuevo León,Noreste,18,Femenino,Sí,8
1646,9978,Veracruz,Veracruz,Golfo,39,Masculino,Sí,9
251,6475,Santa Catarina,Nuevo León,Noreste,55,Femenino,No,9
6039,2462,Santa Catarina,Nuevo León,Noreste,46,Femenino,No,4
4647,2523,Santa Catarina,Nuevo León,Noreste,39,Femenino,Sí,8
719,5583,Santa Catarina,Nuevo León,Noreste,54,Masculino,No,10
66,6696,Santa Catarina,Nuevo León,Noreste,49,Masculino,No,10
2588,7395,Santa Catarina,Nuevo León,Noreste,28,Masculino,Sí,9
818,2957,Durango,Durango,Noroeste,38,Masculino,No,8
1137,8447,Oaxaca de Juárez,Oaxaca,Sur,43,Femenino,No,8
564,5587,León,Guanajuato,Centro-Norte,52,Femenino,No,10
6149,5019,León,Guanajuato,Centro-Norte,32,Masculino,Sí,5
4468,3346,Chihuahua,Chihuahua,Noroeste,49,Masculino,No,8
5130,8240,Oaxaca de Juárez,Oaxaca,Sur,38,Masculino,Sí,9
361,6760,Santa Catarina,Nuevo León,Noreste,56,Masculino,No,10
2980,3531,Chihuahua,Chihuahua,Noroeste,46,Masculino,No,7
13,9030,Santa Catarina,Nuevo León,Noreste,46,Femenino,No,10
5668,2454,Chihuahua,Chihuahua,Noroeste,41,Femenino,No,9
4976,2496,Santa Catarina,Nuevo León,Noreste,38,Masculino,Sí,10
2208,7709,Santa Catarina,Nuevo León,Noreste,37,Femenino,No,9
297,2283,Santa Catarina,Nuevo León,Noreste,33,Masculino,Sí,10
5432,1187,Santa Catarina,Nuevo León,Noreste,39,Masculino,Sí,9
5143,4749,Monterrey ,Nuevo León,Noreste,20,Masculino,Sí,10
953,9869,Veracruz,Veracruz,Golfo,37,Femenino,Sí,9
2507,3427,Santa Catarina,Nuevo León,Noreste,30,Femenino,Sí,7
3078,9052,Santa Catarina,Nuevo León,Noreste,53,Masculino,No,9
4009,7762,Toluca,Estado de México,Centro,25,Femenino,No,4
680,5400,Monterrey ,Nuevo León,Noreste,36,Masculino,No,9
5784,1095,Ciudad de México,Ciudad de México,Centro,27,Femenino,No,10
4862,7877,Toluca,Estado de México,Centro,49,Masculino,No,10
5901,8748,Santa Catarina,Nuevo León,Noreste,36,Masculino,Sí,9
1142,7050,Santa Catarina,Nuevo León,Noreste,29,Masculino,Sí,9
5202,8964,Cholula,Puebla,Centro-Sur,25,Femenino,Sí,10
4529,7575,Santa Catarina,Nuevo León,Noreste,47,Masculino,No,10
647,4744,Monterrey ,Nuevo León,Noreste,43,Femenino,No,7
4847,6253,Santa Catarina,Nuevo León,Noreste,45,Masculino,No,10
5701,2634,Santa Catarina,Nuevo León,Noreste,38,Femenino,No,7
1187,6963,Santa Catarina,Nuevo León,Noreste,44,Femenino,No,7
3294,6818,Santa Catarina,Nuevo León,Noreste,44,Femenino,No,9
5067,6211,Hermosillo,Sonora,Noroeste,26,Masculino,Sí,9
2497,4908,Santa Catarina,Nuevo León,Noreste,49,Masculino,No,10
543,7187,Santa Catarina,Nuevo León,Noreste,25,Masculino,No,10
4517,4771,Monterrey ,Nuevo León,Noreste,48,Femenino,No,10
4497,3465,Santa Catarina,Nuevo León,Noreste,34,Femenino,No,10
2624,1918,Santa Catarina,Nuevo León,Noreste,42,Femenino,No,6
807,8595,Cholula,Puebla,Centro-Sur,34,Femenino,Sí,9
2070,9277,Santa Catarina,Nuevo León,Noreste,37,Femenino,Sí,8
5622,2617,Santa Catarina,Nuevo León,Noreste,36,Masculino,Sí,7
1513,7692,Toluca,Estado de México,Centro,50,Femenino,No,9
3535,2481,Chihuahua,Chihuahua,Noroeste,34,Femenino,Sí,9
855,4087,Guadalajara,Jalisco,Occidente,49,Femenino,No,8
2352,6713,Santa Catarina,Nuevo León,Noreste,37,Femenino,Sí,10
4973,4278,Durango,Durango,Noroeste,30,Femenino,Sí,8
661,9598,Saltillo,Coahuila,Noreste,41,Masculino,No,8
2367,8194,Santa Catarina,Nuevo León,Noreste,49,Masculino,No,9
4787,9864,Minatitlán,Veracruz,Golfo,38,Femenino,Sí,9
5390,2068,Ciudad de México,Ciudad de México,Centro,35,Masculino,Sí,10
1788,3569,Chihuahua,Chihuahua,Noroeste,54,Masculino,No,10
1127,6309,Santa Catarina,Nuevo León,Noreste,40,Femenino,No,8
